episode,step,active_agent,valid_actions,discrete_action,reward,done,next_active_agent,raw_0,raw_1,raw_2,raw_3,padded_0,padded_1,padded_2,padded_3,dense_sparse_weight,top_k,rerank_threshold,source_diversity,rewrite_strength,query_expansion_weight,relevance_threshold,evidence_keep_ratio,strictness_score,temperature,citation_strictness,max_tokens,answer_detail_level,support_threshold
26,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.810186,-0.692566,-0.848672,-0.205446,-0.810186,-0.692566,-0.848672,-0.205446,0.09490686655044556,7,0.07566380500793457,0.397276908159256,,,,,,,,,,
26,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.384512,-0.876319,-1.0,,-0.384512,-0.876319,-1.0,0.0,,,,,,,0.3077441304922104,0.718552204966545,0.0,,,,,
26,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-1.0,-0.948016,-0.760705,-1.0,-1.0,-0.948016,-0.760705,-1.0,,,,,,,,,,0.0,0.02599203586578369,128,0.0,
26,4,verifier,verify_answer,verify_answer,0.7929,1,,-0.510367,,,,-0.510367,0.0,0.0,0.0,,,,,,,,,,,,,,0.24481630325317383
27,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.781753,-0.950349,0.108631,-1.0,-0.781753,-0.950349,0.108631,0.0,6,0.024825572967529297,0.5543153136968613,,,,,,,,,,
27,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.088438,-0.963492,-0.941358,,-0.088438,-0.963492,-0.941358,0.0,,,,,,,0.45578087866306305,0.7054762303829193,0.029320836067199707,,,,,
27,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.716656,-0.772,-0.76817,-0.94963,-0.716656,-0.772,-0.76817,-0.94963,,,,,,,,,,0.1416718065738678,0.11400002241134644,128,0.025184929370880127,
27,4,verifier,verify_answer,verify_answer,0.5816,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
28,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.956932,-1.0,-0.966558,-0.152022,-0.956932,-1.0,-0.966558,-0.152022,0.02153414487838745,5,0.01672115921974182,0.4239891320466995,,,,,,,,,,
28,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,-0.272378,-0.825884,-1.0,,-0.272378,-0.825884,-1.0,0.0,,,,,,,0.36381107568740845,0.7261173397302627,0.0,,,,,
28,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.681529,-1.0,-1.0,-0.739481,-0.681529,-1.0,-1.0,-0.739481,,,,,,,,,,0.15923574566841125,0.0,128,0.13025927543640137,
28,4,verifier,verify_answer,verify_answer,0.6658,1,,-0.978832,,,,-0.978832,0.0,0.0,0.0,,,,,,,,,,,,,,0.010584205389022827
29,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.967243,-0.904666,-0.782878,-0.553127,-0.967243,-0.904666,-0.782878,-0.553127,0.016378283500671387,5,0.10856077075004578,0.22343653440475464,,,,,,,,,,
29,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.033829,-0.877166,-1.0,,0.033829,-0.877166,-1.0,0.0,,,,,,,0.5169144794344902,0.7184250593185424,0.0,,,,,
29,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.661538,-1.0,-0.863629,-0.721758,-0.661538,-1.0,-0.863629,-0.721758,,,,,,,,,,0.1692308485507965,0.0,128,0.13912084698677063,
29,4,verifier,verify_answer,verify_answer,0.6384,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
30,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.964115,-0.977942,-1.0,-0.640244,-0.964115,-0.977942,-1.0,-0.640244,0.0179426372051239,5,0.0,0.17987781763076782,,,,,,,,,,
30,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.075396,-0.949709,-1.0,,0.075396,-0.949709,-1.0,0.0,,,,,,,0.537697896361351,0.7075437128543853,0.0,,,,,
30,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.804502,-0.977113,-0.731872,-0.870981,-0.804502,-0.977113,-0.731872,-0.870981,,,,,,,,,,0.09774896502494812,0.011443376541137695,128,0.06450939178466797,
30,4,verifier,verify_answer,verify_answer,0.824,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
31,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.88767,-0.957076,-1.0,-0.810085,-0.88767,-0.957076,-1.0,-0.810085,0.056164950132369995,5,0.0,0.09495729207992554,,,,,,,,,,
31,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.252446,-0.798828,-1.0,,0.252446,-0.798828,-1.0,0.0,,,,,,,0.6262229681015015,0.7301757991313934,0.0,,,,,
31,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.606324,-0.915693,-0.604743,-0.801852,-0.606324,-0.915693,-0.604743,-0.801852,,,,,,,,,,0.19683822989463806,0.04215368628501892,128,0.09907376766204834,
31,4,verifier,verify_answer,verify_answer,0.8509,1,,-0.830673,,,,-0.830673,0.0,0.0,0.0,,,,,,,,,,,,,,0.08466362953186035
32,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.883379,-0.646948,-1.0,-1.0,-0.883379,-0.646948,0.0,5,0.05831068754196167,0.17652598023414612,,,,,,,,,,
32,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.181661,-0.860972,-1.0,,0.181661,-0.860972,-1.0,0.0,,,,,,,0.5908307358622551,0.7208542466163634,0.0,,,,,
32,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.363558,-0.783483,-0.938134,-1.0,-0.363558,-0.783483,-0.938134,-1.0,,,,,,,,,,0.3182210475206375,0.10825866460800171,128,0.0,
32,4,verifier,verify_answer,verify_answer,0.403,1,,-1.0,,,,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0
33,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.999756,-1.0,-0.766445,-0.916462,-0.999756,-1.0,-0.766445,-0.916462,0.0001220405101776123,5,0.11677750945091248,0.04176896810531616,,,,,,,,,,
33,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.331058,-0.722746,-0.900937,,0.331058,-0.722746,-0.900937,0.0,,,,,,,0.665528878569603,0.7415881156921387,0.049531519412994385,,,,,
33,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,-0.05653,-0.909866,-0.977181,-0.954457,-0.05653,-0.909866,-0.977181,-0.954457,,,,,,,,,,0.47173491679131985,0.045067012310028076,128,0.022771328687667847,
33,4,verifier,verify_answer,verify_answer,0.6715,1,,-0.786345,,,,-0.786345,0.0,0.0,0.0,,,,,,,,,,,,,,0.1068277359008789
34,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.839622,-0.81441,-0.947,-1.0,-0.839622,-0.81441,-0.947,0.0,6,0.09279483556747437,0.026499778032302856,,,,,,,,,,
34,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.501671,-1.0,,1.0,-0.501671,-1.0,0.0,,,,,,,1.0,0.7747493922710418,0.0,,,,,
34,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.32174,-0.822675,-1.0,-0.890724,0.32174,-0.822675,-1.0,-0.890724,,,,,,,,,,0.660870224237442,0.08866235613822937,128,0.05463787913322449,
34,4,verifier,verify_answer,verify_answer,0.6057,1,,-0.956433,,,,-0.956433,0.0,0.0,0.0,,,,,,,,,,,,,,0.021783649921417236
35,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.840332,-1.0,-1.0,-0.599173,-0.840332,-1.0,-1.0,-0.599173,0.07983380556106567,5,0.0,0.20041343569755554,,,,,,,,,,
35,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.725236,-0.647038,-0.787634,,0.725236,-0.647038,-0.787634,0.0,,,,,,,0.8626178205013275,0.7529442399740218,0.1061830222606659,,,,,
35,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.361107,-0.998916,-0.848622,-0.699058,0.361107,-0.998916,-0.848622,-0.699058,,,,,,,,,,0.6805536597967148,0.0005421340465545654,128,0.15047097206115723,
35,4,verifier,verify_answer,verify_answer,0.6645,1,,-0.842003,,,,-0.842003,0.0,0.0,0.0,,,,,,,,,,,,,,0.0789983868598938
36,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.908148,-0.998637,-0.934694,-0.992565,-0.908148,-0.998637,-0.934694,-0.992565,0.045925796031951904,5,0.032652974128723145,0.003717362880706787,,,,,,,,,,
36,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.860773,-0.568272,-0.718982,,0.860773,-0.568272,-0.718982,0.0,,,,,,,0.9303865134716034,0.7647592455148696,0.14050903916358948,,,,,
36,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.690197,-0.865788,-0.634128,-0.975921,0.690197,-0.865788,-0.634128,-0.975921,,,,,,,,,,0.8450983464717865,0.06710603833198547,128,0.012039363384246826,
36,4,verifier,verify_answer,verify_answer,0.8574,1,,-0.862895,,,,-0.862895,0.0,0.0,0.0,,,,,,,,,,,,,,0.06855231523513794
37,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.925761,-0.886041,-0.748067,-1.0,-0.925761,-0.886041,-0.748067,0.0,5,0.0569797158241272,0.12596642971038818,,,,,,,,,,
37,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.836451,-0.329962,-0.801236,,0.836451,-0.329962,-0.801236,0.0,,,,,,,0.9182257056236267,0.800505769252777,0.09938177466392517,,,,,
37,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.500024,-0.875522,-0.936773,-0.766348,0.500024,-0.875522,-0.936773,-0.766348,,,,,,,,,,0.7500118017196655,0.06223881244659424,128,0.11682590842247009,
37,4,verifier,verify_answer,verify_answer,0.7644,1,,-0.802675,,,,-0.802675,0.0,0.0,0.0,,,,,,,,,,,,,,0.09866246581077576
38,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.920449,-1.0,-1.0,-1.0,-0.920449,-1.0,-1.0,0.0,5,0.0,0.0,,,,,,,,,,
38,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.764062,-0.595498,-1.0,,0.764062,-0.595498,-1.0,0.0,,,,,,,0.8820307850837708,0.760675349831581,0.0,,,,,
38,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.930733,-1.0,-1.0,-1.0,0.930733,-1.0,-1.0,-1.0,,,,,,,,,,0.9653666019439697,0.0,128,0.0,
38,4,verifier,verify_answer,verify_answer,0.7909,1,,-0.742824,,,,-0.742824,0.0,0.0,0.0,,,,,,,,,,,,,,0.12858808040618896
39,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.768816,-0.973224,-1.0,-0.747714,-0.768816,-0.973224,-1.0,-0.747714,0.11559176445007324,5,0.0,0.1261429786682129,,,,,,,,,,
39,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.494583,-1.0,,1.0,-0.494583,-1.0,0.0,,,,,,,1.0,0.7758125528693198,0.0,,,,,
39,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.597214,-0.852595,-0.886001,-1.0,0.597214,-0.852595,-0.886001,-1.0,,,,,,,,,,0.7986071407794952,0.07370227575302124,128,0.0,
39,4,verifier,verify_answer,verify_answer,0.5499,1,,-0.647534,,,,-0.647534,0.0,0.0,0.0,,,,,,,,,,,,,,0.1762329339981079
40,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.87673,-1.0,-0.743757,-0.922453,-0.87673,-1.0,-0.743757,-0.922453,0.06163489818572998,5,0.12812137603759766,0.038773536682128906,,,,,,,,,,
40,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.535787,-0.676598,,1.0,-0.535787,-0.676598,0.0,,,,,,,1.0,0.7696320235729217,0.1617012321949005,,,,,
40,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.903507,-0.715752,-1.0,1.0,-0.903507,-0.715752,-1.0,,,,,,,,,,1.0,0.048246413469314575,128,0.0,
40,4,verifier,verify_answer,verify_answer,0.5185,1,,-0.641175,,,,-0.641175,0.0,0.0,0.0,,,,,,,,,,,,,,0.17941242456436157
41,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.991387,-1.0,-0.997568,-1.0,-0.991387,-1.0,-0.997568,0.0,5,0.0,0.001216113567352295,,,,,,,,,,
41,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.60946,-1.0,,1.0,-0.60946,-1.0,0.0,,,,,,,1.0,0.7585809916257857,0.0,,,,,
41,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.792705,-0.838831,-0.680715,-1.0,0.792705,-0.838831,-0.680715,-1.0,,,,,,,,,,0.8963522911071777,0.08058434724807739,128,0.0,
41,4,verifier,verify_answer,verify_answer,0.3954,1,,-0.601814,,,,-0.601814,0.0,0.0,0.0,,,,,,,,,,,,,,0.19909295439720154
42,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.966599,-1.0,-1.0,-1.0,-0.966599,-1.0,0.0,5,0.016700565814971924,0.0,,,,,,,,,,
42,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.259737,-0.837017,,1.0,-0.259737,-0.837017,0.0,,,,,,,1.0,0.8110395103693008,0.08149129152297974,,,,,
42,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-0.818143,-1.0,-0.895888,1.0,-0.818143,-1.0,-0.895888,,,,,,,,,,1.0,0.09092840552330017,128,0.052056074142456055,
42,4,verifier,verify_answer,verify_answer,0.8484,1,,-0.388624,,,,-0.388624,0.0,0.0,0.0,,,,,,,,,,,,,,0.305687814950943
43,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-0.750308,-1.0,-1.0,-1.0,-0.750308,-1.0,-1.0,0.0,6,0.0,0.0,,,,,,,,,,
43,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.873002,-0.049401,-0.817326,,0.873002,-0.049401,-0.817326,0.0,,,,,,,0.9365010857582092,0.8425898114219308,0.0913369357585907,,,,,
43,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.857623,-0.770802,-0.654568,-1.0,0.857623,-0.770802,-0.654568,-1.0,,,,,,,,,,0.9288115799427032,0.11459887027740479,128,0.0,
43,4,verifier,verify_answer,verify_answer,0.8235,1,,-0.29103,,,,-0.29103,0.0,0.0,0.0,,,,,,,,,,,,,,0.35448509454727173
44,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.753701,-1.0,-1.0,-0.87641,-0.753701,-1.0,-1.0,-0.87641,0.12314954400062561,5,0.0,0.06179523468017578,,,,,,,,,,
44,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,1.0,-0.039643,-0.842488,,1.0,-0.039643,-0.842488,0.0,,,,,,,1.0,0.8440534794703125,0.07875582575798035,,,,,
44,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.950437,-0.950096,-0.857923,-1.0,0.950437,-0.950096,-0.857923,-1.0,,,,,,,,,,0.9752184748649597,0.02495214343070984,128,0.0,
44,4,verifier,verify_answer,verify_answer,0.6838,1,,-0.198031,,,,-0.198031,0.0,0.0,0.0,,,,,,,,,,,,,,0.40098436176776886
45,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-1.0,-1.0,-0.979666,-1.0,-1.0,-1.0,-0.979666,-1.0,0.0,5,0.010166764259338379,0.0,,,,,,,,,,
45,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,rerank_only,-0.07,0,generator,0.936477,0.142849,-0.912297,,0.936477,0.142849,-0.912297,0.0,,,,,,,0.9682387411594391,0.8714273497462273,0.0438515841960907,,,,,
45,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.710349,-1.0,-1.0,-1.0,0.710349,-1.0,-1.0,-1.0,,,,,,,,,,0.8551742732524872,0.0,128,0.0,
45,4,verifier,verify_answer,verify_answer,0.5132,1,,-0.311,,,,-0.311,0.0,0.0,0.0,,,,,,,,,,,,,,0.3445000797510147
46,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.978965,-0.689146,-0.862266,-1.0,-0.978965,-0.689146,-0.862266,-1.0,0.010517627000808716,7,0.06886717677116394,0.0,,,,,,,,,,
46,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,0.487717,-0.931573,,1.0,0.487717,-0.931573,0.0,,,,,,,1.0,0.9231575325131416,0.03421327471733093,,,,,
46,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.741891,-0.678531,-1.0,-1.0,0.741891,-0.678531,-1.0,-1.0,,,,,,,,,,0.8709456026554108,0.1607344150543213,128,0.0,
46,4,verifier,verify_answer,verify_answer,0.5951,1,,0.242098,,,,0.242098,0.0,0.0,0.0,,,,,,,,,,,,,,0.6210489496588707
47,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.921646,-0.866952,-0.990771,-0.994567,-0.921646,-0.866952,-0.990771,-0.994567,0.039177119731903076,5,0.004614382982254028,0.00271645188331604,,,,,,,,,,
47,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.99743,0.732637,-0.900801,,0.99743,0.732637,-0.900801,0.0,,,,,,,0.998714953660965,0.9598955482244491,0.049599647521972656,,,,,
47,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,1.0,-1.0,-0.86753,-0.901956,1.0,-1.0,-0.86753,-0.901956,,,,,,,,,,1.0,0.0,128,0.04902181029319763,
47,4,verifier,verify_answer,verify_answer,0.7642,1,,0.161022,,,,0.161022,0.0,0.0,0.0,,,,,,,,,,,,,,0.5805108845233917
48,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.783339,-0.743139,-0.831117,-0.949493,-0.783339,-0.743139,-0.831117,-0.949493,0.1083306074142456,6,0.08444163203239441,0.0252535343170166,,,,,,,,,,
48,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,0.690184,-0.753576,,1.0,0.690184,-0.753576,0.0,,,,,,,1.0,0.953527545928955,0.12321215867996216,,,,,
48,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.771489,-1.0,-0.775328,-1.0,0.771489,-1.0,-0.775328,-1.0,,,,,,,,,,0.8857443332672119,0.0,128,0.0,
48,4,verifier,verify_answer,verify_answer,0.8158,1,,-0.005144,,,,-0.005144,0.0,0.0,0.0,,,,,,,,,,,,,,0.49742820765823126
49,1,retriever,dense_retrieve|sparse_retrieve|hybrid_retrieve|hybrid_rerank,sparse_retrieve,-0.02,0,grader,-0.738605,-1.0,-1.0,-0.813757,-0.738605,-1.0,-1.0,-0.813757,0.13069751858711243,5,0.0,0.09312129020690918,,,,,,,,,,
49,2,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,0.970969,0.676193,-0.918109,,0.970969,0.676193,-0.918109,0.0,,,,,,,0.9854844212532043,0.9514289766550064,0.04094567894935608,,,,,
49,3,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.910879,-0.852405,-1.0,-0.924119,0.910879,-0.852405,-1.0,-0.924119,,,,,,,,,,0.9554396569728851,0.07379758358001709,128,0.03794068098068237,
49,4,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.368341,,,,0.368341,0.0,0.0,0.0,,,,,,,,,,,,,,0.6841707080602646
49,5,verifier,request_regeneration|request_more_retrieval|request_rewrite,request_more_retrieval,-0.07,0,retriever,-0.028072,,,,-0.028072,0.0,0.0,0.0,,,,,,,,,,,,,,0.48596420232206583
49,6,retriever,retrieve_more,retrieve_more,-0.02,0,grader,-0.957743,-1.0,-1.0,-0.682844,-0.957743,-1.0,-1.0,-0.682844,0.02112850546836853,5,0.0,0.1585780680179596,,,,,,,,,,
49,7,grader,keep_all|loose_filter|medium_filter|strict_filter|rerank_only,keep_all,-0.07,0,generator,1.0,0.570806,-0.859551,,1.0,0.570806,-0.859551,0.0,,,,,,,1.0,0.9356209218502044,0.07022431492805481,,,,,
49,8,generator,generate_answer|generate_with_strict_citations|generate_short_answer,generate_short_answer,-0.07,0,verifier,0.979042,-0.71596,-1.0,-0.883219,0.979042,-0.71596,-1.0,-0.883219,,,,,,,,,,0.9895207583904266,0.1420201063156128,128,0.05839037895202637,
49,9,verifier,verify_answer,verify_answer,-0.07,0,verifier,0.068494,,,,0.068494,0.0,0.0,0.0,,,,,,,,,,,,,,0.5342471748590469
